Close Predicho,Close Real,Rendimiento
65598.15625,65663.99,-0.1002585283044865
65663.9921875,65705.69,-0.0634614939741175
65713.6015625,65752.92,-0.0597972493084691
65752.1875,65769.44,-0.0262317878941987
65784.1171875,65828.01,-0.0666780182174651
65833.4921875,65941.67,-0.1640507625906323
65941.328125,65834.0,0.1630284123705076
65836.2734375,65962.81,-0.1918301577813281
65999.1640625,65920.14,0.1198784809923046
65920.5625,65899.99,0.0312177589101223
65760.640625,65870.47,-0.1667353747437981
65870.46875,65900.41,-0.0454340875876242
65899.7109375,66234.0,-0.5047091561735664
66224.390625,66189.43,0.0528190452765751
66198.109375,66115.57,0.124841054837753
66115.5703125,66242.0,-0.1908603114338335
66240.8359375,66183.98,0.0859058906702257
66182.3203125,66146.01,0.0548941840936516
66177.625,66274.63,-0.1463682256694675
66273.8671875,66267.56,0.0095177602736577
66265.375,66261.2,0.006300821596957
66263.1640625,66256.0,0.0108126999818884
66256.0,66241.92,0.0212554225481413
66241.90625,66238.81,0.0046743744339645
66238.8828125,66210.55,0.042791990853417
66210.546875,66238.17,-0.0417027297100723
66250.8359375,66307.54,-0.0855167640060143
66307.4296875,66331.45,-0.0362125545272975
66331.453125,66150.0,0.2743055555555555
66150.0625,66141.37,0.0131423041282704
66141.375,66164.62,-0.0351320690725577
66164.484375,66060.81,0.1569377895911393
66060.8203125,66060.03,0.0011963550425289
66060.03125,66098.14,-0.057654799363491
66098.140625,66120.0,-0.0330601557773744
66125.8203125,66082.08,0.0661908833680753
66079.1796875,66019.74,0.0900332044627784
66019.796875,66070.0,-0.0759847510216437
66069.984375,66052.01,0.0272124572742074
66049.015625,66083.6,-0.0523342780962384
66083.078125,66051.05,0.0484899558750346
66040.3515625,66103.29,-0.0952122617497459
66103.2890625,66150.37,-0.0711725988834156
66156.5703125,66120.21,0.054991223560835
66120.3359375,66122.15,-0.0027435019883566
66119.078125,66130.0,-0.0165157644034477
66182.78125,66086.8,0.1452351301621459
66086.8046875,66064.42,0.0338831212020051
66064.421875,66029.99,0.0521458128344329
66029.8828125,66024.0,0.0089101122319156
66024.0,65936.99,0.1319593144909932
65936.9921875,66005.85,-0.104320772325492
66005.2890625,66010.34,-0.0076517368339513
66010.34375,66031.08,-0.0314037722842057
66031.1640625,65973.85,0.08687390913217
65973.9140625,65999.2,-0.0383124909089763
65999.203125,65921.96,0.1171735867683448
65921.984375,65927.58,-0.0084875328352743
65927.59375,65901.0,0.0403540917436761
65901.0,65900.0,0.0015174506828528
65900.015625,65868.6,0.0476943870068502
65865.5546875,65881.49,-0.0241878447193669
65881.359375,65928.58,-0.0716239072645
65928.5859375,65924.14,0.0067440204756566
65924.140625,65994.01,-0.1058722981070475
65995.921875,65966.21,0.0450410520780163
65965.640625,66010.01,-0.0672161313109856
66010.0078125,66036.65,-0.0403445473081904
66048.75,66091.97,-0.0653937233222147
66091.9296875,65275.27,1.251101201879369
65285.25,65998.0,-1.0799569683929815
65998.0,66012.5,-0.0219655368301458
66020.140625,66019.66,0.0007280028403607
66019.6875,66036.44,-0.0253685692323849
66036.421875,66096.27,-0.09054690226847
66096.8359375,65973.41,0.1870843685357426
65973.4765625,65949.72,0.0360222340595211
65938.671875,65942.27,-0.0054564773096286
65942.109375,66000.03,-0.0877584828370515
66001.6484375,65904.4,0.1475598556393895
65904.40625,65527.17,0.575694402795057
65533.55078125,65893.64,-0.5464703706609613
65889.671875,65853.88,0.0543504422214687
65852.9375,65765.78,0.1325271288502944
65765.7890625,65853.58,-0.1333123233391438
65852.8984375,65831.39,0.032672008748411
65818.7421875,65881.05,-0.0945762286727411
65889.546875,65818.0,0.1087041158953477
65818.0078125,65536.01,0.4302944480446784
65293.33203125,65848.59,-0.8432344090435293
65861.7109375,65792.7,0.1048914811217702
65792.7265625,66603.44,-1.2172245720341206
66603.4375,65895.0,1.0751005387358676
65895.3984375,65955.21,-0.0906851217667359
65953.2890625,65883.0,0.1066877077546559
65883.0,65730.0,0.2327704244637152
65730.59375,65922.0,-0.2903526136949728
65921.3046875,66031.87,-0.1674423464002993
66029.9453125,66017.85,0.0183212759882276
66022.1328125,66135.0,-0.1706618091781961
66134.6484375,66170.01,-0.0534404672146713
66169.9609375,66142.0,0.0422741034441051
66142.0078125,66162.0,-0.0302170241226081
66159.9921875,66047.99,0.169576981070877
66038.03125,66030.26,0.0117692252006962
66022.7734375,66093.2,-0.1065564422663709
66092.3828125,65933.73,0.2406246582743067
65933.9609375,65925.02,0.0135622825749554
65925.0234375,65969.0,-0.0666624664615198
65964.34375,66197.58,-0.3523334992004265
66197.5625,66216.75,-0.0289768072277784
66217.4765625,66150.19,0.1017178673258499
66144.578125,66176.63,-0.0484338277727419
66174.765625,66259.0,-0.1271289560663457
66259.0,66262.21,-0.0048443901886254
66261.984375,66141.08,0.1827977030311544
66132.828125,66256.23,-0.1862494666539221
66255.9296875,66256.76,-0.0012531740157453
66254.8671875,66383.47,-0.1937271620480236
66382.8828125,66250.98,0.1990956397928062
66246.0546875,66213.2,0.049619543384103
66213.8828125,66066.91,0.2224605517345922
66066.90625,66051.15,0.0238546187310982
66043.8203125,65955.0,0.1346680501857327
65955.0,65843.0,0.1701016053339003
65843.0,65850.28,-0.0110553819968553
65849.4453125,65805.24,0.0671759764115969
65802.15625,65756.0,0.0701932143074396
65756.0,65778.42,-0.0340841266786253
65778.421875,65922.75,-0.2189352310090219
65922.75,65943.33,-0.0312086150335473
65943.328125,66017.99,-0.1130932265584051
66019.921875,65933.31,0.1313628498250768
65933.3515625,65967.28,-0.0514322213982429
65966.9921875,66006.0,-0.0590973737236008
66005.9375,65970.01,0.0544603525147339
65970.03125,66009.94,-0.060458697584034
66009.6171875,66163.6,-0.2327304023662645
66163.375,66179.48,-0.024335337781433
66179.421875,66164.22,0.0229759755348114
66164.21875,66322.0,-0.2379018274479056
66322.0,66041.19,0.4252043308123274
66039.875,66040.0,-0.0001892792247122
66039.890625,66100.0,-0.0909370272314674
66100.0,66026.42,0.111440238619634
66026.421875,66145.98,-0.1807488905599341
66146.3359375,66208.59,-0.094027168529033
66208.59375,66331.98,-0.1860132171540725
66331.9765625,66327.37,0.0069451909520981
66327.5546875,66326.0,0.0023440091366884
66326.9453125,66355.0,-0.0422796887951171
66355.0,66316.24,0.0584472219775951
66310.234375,66374.0,-0.0960701856148491
66374.0,66574.73,-0.3015107984666193
66574.4921875,66634.11,-0.0894704116255181
66636.203125,66628.0,0.012311828360449
66628.0859375,66620.0,0.0121374024317021
66617.890625,66622.78,-0.0073388936937168
66622.75,66582.75,0.0600756201869102
66582.75,66682.23,-0.1491851727214221
66682.2265625,66617.99,0.0964252486452904
66617.9921875,66595.0,0.0345253960507545
66595.0,66566.9,0.0422131720119245
66557.9453125,66514.45,0.0653922756634128
66514.453125,66487.98,0.0398164074168053
66487.5078125,66504.03,-0.024843889159798
66507.546875,66453.2,0.0817821790372817
66447.3515625,66397.8,0.0746283197636022
66396.015625,66408.43,-0.0186939745450886
66410.25,66316.0,0.1421225646902708
66314.90625,66352.67,-0.0569136856135529
66359.8125,66328.0,0.0479623989868532
66327.8125,66320.0,0.011780006031363
66420.0703125,66410.86,0.0138686842784439
66400.5078125,66322.03,0.1183284234514552
66285.203125,66273.33,0.0179153891919996
66264.296875,66258.77,0.0083413486244853
66251.28125,66223.99,0.0412105190279153
66222.7421875,66300.73,-0.1176273813274694
66300.6875,66253.13,0.0717815143224106
66253.1328125,66294.16,-0.0618865786971333
66293.5703125,66348.77,-0.0831962484006923
66348.5625,66473.01,-0.187215081730156
66466.390625,66478.0,-0.0174634841601732
66477.8671875,66553.37,-0.1134470162818131
66544.59375,66512.0,0.0490043150108251
66512.421875,66500.83,0.0174311734154269
66483.25,66501.13,-0.0268867611723359
66507.1015625,66489.13,0.0270293241917819
66487.7109375,66494.21,-0.0097738773045147
66493.921875,66571.05,-0.1158583573490322
66571.84375,66583.99,-0.0182419978135963
66583.9921875,66555.99,0.0420731289550268
66555.9921875,66551.25,0.007125617475254
66536.5859375,66545.36,-0.0131850853312696
66545.4609375,66610.38,-0.0974608799709664
66611.34375,66553.42,0.0870334687533739
66537.3984375,66487.37,0.0752450239797493
66485.9609375,66420.15,0.0990827896353829
66420.1640625,66348.0,0.1087659952070898
66301.2734375,66435.55,-0.2021155277558519
66433.203125,66397.05,0.054449896493891
66397.03125,66494.02,-0.1458608608714048
66491.7109375,66390.77,0.1520406187486542
66390.21875,66296.6,0.1412119927718678
66283.65625,66328.33,-0.0673524420108296
66333.265625,66379.73,-0.0699978366889951
66417.765625,65941.6,0.72210201905928
65941.6015625,66296.95,-0.535995151360654
66296.8203125,66203.87,0.1404001193585883
66200.015625,65941.41,0.392174848854455
65942.5546875,66093.68,-0.2286531972497113
66093.6796875,66160.0,-0.1002423103083434
66160.0,66145.65,0.0216945483187568
66145.6484375,66163.17,-0.0264823503771029
66162.8515625,66005.02,0.2391205434071468
65980.3203125,66030.67,-0.0762519712430575
66030.3984375,66080.0,-0.0750628972457627
66080.0,66159.52,-0.1201943424015229
66159.359375,66146.5,0.0194407489436326
66139.484375,66071.83,0.1023951886908509
66067.5234375,66086.0,-0.0279583610749629
66085.0390625,65973.0,0.1698256294241583
65975.40625,66214.06,-0.3604276040466295
66214.0625,66292.34,-0.1180792531987806
66292.3515625,66233.23,0.0892626895895067
66232.421875,66204.21,0.0426134153704025
66204.2109375,66270.11,-0.0994400982584766
66272.609375,66218.46,0.0817738361779986
66218.5,66177.99,0.0612137056444215
66176.0078125,66190.57,-0.0220003959778666
66190.5703125,66222.28,-0.047883714514207
66222.28125,66205.53,0.0253018894343133
66152.1484375,66137.68,0.021876239837876
66137.75,66134.12,0.0054888459996211
66134.1171875,66087.88,0.0699631876525549
66086.015625,66050.39,0.0539370395844757
66048.0234375,66075.1,-0.0409784661695643
66075.0390625,66171.67,-0.1460306767231328
66184.890625,66132.0,0.079977355894272
66131.625,66125.93,0.0086123552440124
66125.9296875,66100.75,0.0380928922894218
66100.75,66106.83,-0.0091972342343472
66106.25,66190.87,-0.1278424048512965
66190.8671875,66160.25,0.0462773153063962
66160.5390625,66205.0,-0.067156464768522
66205.5078125,66255.18,-0.0749710249070231
66255.0859375,66205.0,0.0756528019031795
66205.515625,66148.56,0.0861025924071549
66146.765625,66158.0,-0.0169811285105353
66158.0,66049.98,0.1635428201492325
66046.0859375,66134.92,-0.1343224766885606
66134.71875,66176.0,-0.0623809991537717
66176.0,66092.84,0.1258230089673911
66092.8828125,66106.07,-0.0199485274196559
66105.328125,66083.4,0.033182501203034
66067.1328125,66086.19,-0.0288368681868365
66084.5546875,66005.24,0.1201642286279009
65991.4375,66036.07,-0.0675880621000113
66036.1328125,66025.96,0.0154072920711695
65994.1953125,65965.21,0.0439403020167655
65496.65625,66110.12,-0.9279422726807868
66110.1171875,66073.54,0.0553582984958977
66017.1796875,65972.59,0.067588202160933
65972.59375,66032.51,-0.0907375018759619
66031.453125,66045.98,-0.0219950934182457
66045.984375,66038.27,0.0116816733690872
66038.2734375,66008.56,0.0450145216014443
66008.2421875,65989.29,0.028720096094391
65989.2890625,65913.04,0.1156813014541681
65913.046875,65922.51,-0.0143549221654253
65919.0859375,65994.78,-0.1146970449784041
65994.421875,66041.53,-0.0713310624390422
66040.828125,66143.0,-0.1544711836475515
66142.8125,66143.0,-0.0002834767095535
66143.0,66123.0,0.0302466615247342
66123.0,66103.15,0.0300288261603355
66103.609375,66077.72,0.0391801881178691
66055.625,66071.99,-0.0247684381838737
66070.71875,66313.68,-0.3663817933192563
66313.0078125,66410.09,-0.1461858996125385
66410.09375,66348.44,0.092924189325322
66349.140625,66458.34,-0.1643125227021868
66469.671875,66368.4,0.1525905024077811
66368.3984375,66530.33,-0.2433950988970019
66530.3203125,66478.0,0.0787031988026114
66478.0,66640.45,-0.2437708628918278
66640.453125,66804.22,-0.2451445058410997
66819.0546875,66711.0,0.1619743183283116
66716.28125,66808.28,-0.1377056107416608
66805.453125,66763.49,0.062853402361073
66763.8203125,66838.0,-0.1109843015949011
66837.953125,66965.0,-0.1897213096393638
66964.015625,66917.97,0.0688090583142298
66900.640625,66893.99,0.0099420366463336
66893.671875,66920.31,-0.0398057405890643
66920.9296875,66798.74,0.182922144190137
66794.7890625,66748.51,0.0693334765075733
66748.5078125,66784.76,-0.0542821258921867
66784.7578125,66745.39,0.0589820697729095
67018.71875,66962.06,0.0846132123175456
66959.9140625,66909.79,0.0749128976492175
66906.078125,66899.93,0.0091900320374131
66899.9375,66849.9,0.074850523336618
66849.9140625,66840.26,0.01444348436108
66840.2578125,66832.01,0.0123411109437008
66831.2578125,66767.0,0.0962418747285335
66767.0,66730.05,0.0553723547337325
66730.046875,66697.01,0.049532767660807
66684.0390625,66704.48,-0.0306440249590371
66704.484375,66726.0,-0.0322447396816833
66726.21875,66680.12,0.0691341737237495
66676.9765625,66604.93,0.1081700145920234
66603.734375,66635.71,-0.0479857196689378
66636.0625,66695.33,-0.0888630433345209
66695.203125,66575.53,0.1797554221498517
66575.53125,66649.37,-0.110786868653065
66649.28125,66624.44,0.0372854916303952
66624.4375,66619.66,0.0071713064881995
66619.453125,66647.96,-0.0427723144114334
66647.6796875,66734.8,-0.1305470496652464
66734.6875,66769.83,-0.0526323041409596
66770.734375,66719.11,0.0773756949095984
66719.109375,66775.06,-0.0837897038205546
66775.046875,66751.84,0.0347658955917971
66752.015625,66753.84,-0.0027329888437826
66753.8515625,66800.47,-0.06978758906936
66800.4296875,66867.43,-0.1001987252986888
66871.2109375,66816.79,0.0814479975766666
66816.7890625,66788.69,0.0420715880188661
66783.7578125,66793.21,-0.014151419732644
66793.0234375,66688.21,0.1571693669690543
66688.2109375,66576.95,0.1671163030147865
66577.234375,66647.14,-0.1048891595348268
66646.5546875,66665.27,-0.0280735568910229
66670.28125,66603.88,0.0996957684747425
66599.4765625,64886.98,2.639199054263269
64915.46875,66630.0,-2.573212141677923
66630.0,66628.57,0.0021462264611007
66626.3203125,66512.87,0.1705689628187817
66511.1328125,66651.46,-0.2105388051514646
66653.1875,66583.72,0.1043310587032368
66583.71875,66704.86,-0.1816078318731207
66704.7578125,66718.43,-0.0204923699493423
66722.25,66585.28,0.2057061260386697
66585.28125,66538.08,0.0709387015675809
66538.0859375,66529.18,0.0133865132562989
66527.9765625,66457.43,0.1061530102804261
66458.9453125,66428.89,0.0452443394733836
66428.8984375,66387.95,0.0616805271137351
66386.8671875,66436.3,-0.0744063298227067
66436.1953125,66409.27,0.0405445090722965
66409.2734375,66475.53,-0.0996706043562177
66475.5078125,66484.12,-0.0129537512115605
66484.6015625,66436.33,0.0726583820930479
66436.390625,66450.0,-0.0204806245297215
66449.9765625,66369.62,0.1210743145734519
66369.6484375,66334.66,0.0527453332842838
66322.171875,66388.42,-0.0997886754949105
66392.0390625,66436.13,-0.0663659028603933
66435.984375,66259.83,0.2658539495196384
66260.71875,66347.4,-0.1306475460982558
66345.5625,66384.0,-0.0579017534345625
66384.0,66335.15,0.073641199273697
66335.15625,66382.66,-0.0715604798000012
66384.203125,66369.01,0.022891896383576
66354.6171875,66399.5,-0.0675951061378474
66399.984375,66369.04,0.0466247138726225
66369.0546875,66343.37,0.0387147766235038
66337.359375,66331.25,0.0092104023367568
66331.25,66416.24,-0.1279656903191225
66416.6953125,66394.6,0.0332787794489223
66394.8046875,66432.0,-0.0559900537391618
66431.9765625,66435.36,-0.0050928263202014
66435.1796875,66424.0,0.016830795345056
66423.3203125,66402.78,0.0309329104895927
66402.78125,66395.86,0.0104242192208963
66384.546875,66416.82,-0.0485917949700196
66416.8125,66521.23,-0.1569686850348316
66525.140625,66564.39,-0.0589645229228412
66564.1640625,66490.91,0.1101715445013408
66489.8671875,66454.77,0.0528136467856196
66451.046875,66499.46,-0.0728022829057655
66499.96875,66529.14,-0.0438473276522128
66545.6953125,66598.71,-0.0796031747461871
66601.625,66634.09,-0.0487213076669862
66641.1796875,66656.42,-0.0228639829441759
66656.6171875,66565.34,0.1371241963159859
66565.4765625,66668.15,-0.1540067296002576
66667.8828125,66619.82,0.0721449149817471
66608.5234375,66629.66,-0.0317224528836009
66630.9375,66685.79,-0.0822551551087474
66685.859375,66649.48,0.0545831340319595
66649.4921875,66612.21,0.0559689995272542
66612.2265625,66373.32,0.3599436678773835
66373.328125,66149.83,0.3378665145473514
66140.0390625,66134.07,0.009025699612912
66134.0703125,66148.95,-0.0224942157056114
66148.9609375,66049.28,0.150919037270355
66049.28125,66126.83,-0.1172727469319211
66126.6015625,66114.34,0.0185459954678568
66114.34375,66116.89,-0.0038511339538193
66116.8203125,66089.7,0.0410356114492922
66089.7109375,66176.32,-0.1308762144827741
66184.3125,66108.64,0.1144668836025073
66086.6875,66137.55,-0.0769041187646093
66137.5546875,66243.67,-0.1601893622439672
66243.515625,66105.01,0.209523642761729
66105.0390625,66027.95,0.1167521670747053
66027.953125,66088.99,-0.0923555875191998
66088.921875,66149.59,-0.0917135314066141
66149.65625,65868.0,0.4276071081557054
65868.0,65758.43,0.1666250243505007
65758.453125,65585.0,0.2644707250133414
65585.03125,65353.0,0.3550429972610285
65353.0546875,64988.0,0.5617262994706715
64975.1484375,64920.03,0.0849020518012717
64915.96484375,64946.43,-0.0469081306701542
64946.3203125,65138.73,-0.2953844625156234
65138.1796875,65087.77,0.0774487856935384
65087.76953125,65110.72,-0.0352483719270823
65112.8203125,65171.07,-0.0893796703046301
65171.0703125,65084.59,0.1328737148071509
65084.58984375,64942.33,0.2190556509906531
64942.328125,64874.37,0.1047534257365387
64874.37109375,64953.06,-0.1211473427887734
64956.10546875,64947.3,0.0135578673016385
64945.44140625,64974.0,-0.0439538796287745
64974.0,64684.52,0.4475259304699226
64684.51953125,64560.54,0.1920360815600351
64560.09375,64759.52,-0.3079489316783028
64759.26953125,64763.42,-0.0064086620965944
64763.203125,64864.0,-0.1553972542550567
64867.109375,64875.48,-0.0129026020308492
64880.72265625,64794.61,0.1329009561906452
64794.609375,64710.16,0.1305040429509006
64161.0078125,64196.29,-0.0549598543778789
64196.28125,64056.5,0.2182155597012013
64056.51171875,64097.22,-0.0635102134694783
64097.21875,64195.7,-0.1534078606510982
64195.69921875,64250.01,-0.0845303856762077
64250.01171875,64258.72,-0.0135519058736326
64258.640625,64223.36,0.0549342560090275
64223.359375,64200.0,0.0363853193146417
64200.01953125,64240.22,-0.0625783485019216
64240.21875,64288.96,-0.0758158943619544
64323.5625,64321.49,0.0032220957568023
64321.31640625,64281.27,0.0622987166401709
64281.26953125,64296.62,-0.0238744567754924
64296.62109375,64295.39,0.0019147465315951
64295.4453125,64306.04,-0.0164754158396332
64161.265625,64110.3,0.0794967813284247
64110.30078125,64162.14,-0.0807940925131228
64162.1328125,64152.01,0.0157794159528251
64152.01171875,64243.09,-0.1417713270796851
64241.75390625,64287.49,-0.0711430695925412
64287.375,64213.53,0.1149991286883016
64213.36328125,64310.76,-0.151447003192004
64310.76171875,64335.26,-0.0380790895226071
64335.23828125,64345.16,-0.0154195261151009
64348.60546875,64360.29,-0.0181548766327822
64360.2890625,64412.2,-0.0805917784208536
64420.43359375,64486.47,-0.1024035061153156
64489.7109375,64538.01,-0.074838165137106
64538.01171875,64534.2,0.0059065096491517
64534.19921875,64478.6,0.0862289484418108
64478.6015625,64476.0,0.0040349316024567
64476.0,64459.01,0.0263578357781138
64459.015625,64430.8,0.0437921382320211
64430.80078125,64307.66,0.1914869569970303
64303.3828125,64305.93,-0.0039610460497193
64311.64453125,64421.95,-0.1712234242366105
64422.3046875,64446.79,-0.0379930676143852
64447.1953125,64446.79,0.0006289102994875
64446.796875,64155.93,0.4533748867797563
64159.0546875,64342.59,-0.2852470074642573
64342.59375,64347.54,-0.0076867740398481
64347.5390625,64276.81,0.1100382276282882
64276.83203125,64306.84,-0.0466637277620802
64306.83984375,64363.09,-0.0873950524283351
64379.24609375,64399.91,-0.0320868557890896
64400.0078125,64541.1,-0.2186082782908852
64552.7421875,64461.87,0.1409704488870667
64462.0859375,64297.16,0.2565057889026459
64297.13671875,64321.65,-0.0381104670822366
64325.5390625,64282.22,0.0673888712928689
64282.22265625,64276.35,0.0091365739498298
64276.3515625,64277.79,-0.0022378452961759
64277.65625,64409.63,-0.2048975440473689
64409.29296875,64368.82,0.0628766672280155
64364.58203125,64434.01,-0.1077505012492657
64435.953125,64407.94,0.0434932789342395
64407.94140625,64382.54,0.0394538740627491
64382.5390625,64338.0,0.0692266817432932
64333.2578125,64396.0,-0.0974318086527113
64396.0,64341.75,0.0843153939704779
64341.75,64337.64,0.0063881733927458
64334.00390625,64360.6,-0.0413235640283007
64360.6015625,64412.38,-0.0803858474100745
64412.5078125,64457.82,-0.0702974247345003
64459.88671875,64439.95,0.030938445405378
64439.01171875,64468.01,-0.0449808847054562
64468.01171875,64430.6,0.0580651410199524
64423.51953125,64464.02,-0.0628264708747558
64464.203125,64445.05,0.02972008711297
64444.97265625,64458.98,-0.0217306320236578
64458.98046875,64458.73,0.0003885722694145
64458.37890625,64445.99,0.0192237038332439
64445.19921875,64398.76,0.0721119766125899
64398.76171875,64381.5,0.0268116131963374
64378.0078125,64479.19,-0.1569222372365445
64479.19140625,64511.33,-0.0498185260635639
64511.28125,64506.31,0.0077066104075745
64506.30859375,64478.94,0.0424457873376914
64478.94140625,64416.4,0.0970892602660169
64415.79296875,64455.87,-0.0621774731300696
64455.87109375,64423.57,0.0501386274464459
64423.58203125,64349.87,0.1145488425229101
64348.50390625,64278.45,0.1089850583671555
64278.44921875,63935.74,0.5360213532368626
63935.73828125,64152.52,-0.3379161391477635
64152.51953125,64098.81,0.0837917759315692
64098.80859375,64124.19,-0.0395816403294955
64124.140625,64175.42,-0.0799050088024328
64175.2421875,64188.4,-0.0204987388687075
64188.26171875,64197.26,-0.0140166126249033
64197.26171875,64217.58,-0.0316397491932921
64217.4609375,64209.47,0.0124451073961501
64209.47265625,64104.01,0.1645180328812471
64102.60546875,64193.85,-0.1421390542084616
64193.73046875,64196.0,-0.0035353156738737
64196.0078125,64152.52,0.0677881593739469
64152.51953125,64202.43,-0.0777392206961641
64202.4296875,64200.0,0.0037845599688473
64200.0,64242.01,-0.0653933461920043
64242.01171875,64171.33,0.1101453230749592
64164.078125,64302.14,-0.2147080563726174
64302.0546875,64296.71,0.0083125365201436
64296.7265625,64369.71,-0.1133816472064253
64387.38671875,64367.7,0.0305847789341593
64360.14453125,64345.61,0.0225882251329957
64345.7421875,64336.32,0.0146452074038432
64336.37890625,64307.03,0.0456387213808523
64307.0703125,64264.01,0.067005330822023
64264.01171875,64089.8,0.2718244069259025
64089.86328125,64078.01,0.0184982043761938
64077.99609375,64126.0,-0.0748587253999937
64126.046875,64134.01,-0.0124163840683001
64134.01171875,64065.16,0.1074713912366667
64065.16796875,64010.01,0.0861708485125966
64010.01171875,63912.17,0.1530877745975481
63904.03515625,63816.99,0.1363980912449835
63816.61328125,63711.21,0.1654391452461833
63711.2109375,63954.05,-0.3797086541040058
63953.8515625,63934.02,0.0310187948450655
